1466	dan	9
1780	danes	2
5777	daniel	2
7596	danny	1
7597	dan我	1
2271	dark	2
4190	darling	2
1161	david	3
7344	dawson	2
7598	daxter	1
3449	db9db	2
5076	de	2
1162	dead	7
7599	deadgossip	1
469	deadhttp	2
7600	deadpptv	1
7601	deadthe	1
5592	dean	3
7602	death	1
2272	deb	6
5511	debra	2
4517	decided	1
1163	deep	3
1000	demon	4
84	derek	2
7603	desmond	1
17	desperate	6
470	detail	6
1862	development	3
3557	dex	3
18	dexter	23
4859	dh	3
1164	diaries	3
1165	diary	3
5512	diggle	1
5640	dirty	2
5371	diva	2
7604	dna	1
7605	doctor	1
6338	documentary	1
2815	doesn	1
3529	dog	2
1166	don	9
4575	dou	1
36	douban	194
2711	doulist	3
471	downton	4
7606	doxtv	1
5614	dp	2
85	dr	3
2990	drama	4
5268	dream	2
5372	drop	2
7607	ds	1
7608	dvd	1
4219	dwight	2
3174	dying	2
7609	dylan	1
6713	e10	2
7610	e2	1
3480	e4	2
3481	e5	2
3482	e6	2
7611	e7	1
7612	e8	1
4010	e8f0b2e5c4403bfaceccd36f7137161b	2
7613	e9	1
1886	earl	5
4285	easy	2
6253	economics	1
4640	ed	2
7614	edie	1
7615	elementary	1
1167	elena	10
6776	elijah	1
4518	ellen	2
1499	emily	6
4674	empire	2
3316	ems	2
2712	en	2
1168	end	4
7616	ending	1
4867	endings23	2
4191	enemy	2
6254	eng	1
2920	engine	2
6255	engineering	1
5373	english	3
6596	enjoy	2
1169	ep11	2
1170	ep15	1
1171	ep16	1
1172	ep8	1
1173	ep9	3
7617	episoda	1
4107	episode	2
2713	er	2
7618	eric	1
7619	etta	1
7620	eu	1
4011	evolve	2
3662	eye	2
6637	eyes	2
7621	eztv	1
7622	f6	1
323	face	6
7623	faceoff	1
7330	factor	2
6638	fall	2
689	false	2
1500	family	12
7624	family2	1
5559	fan	2
26	fans	5
3269	fbi	3
6581	fe	2
2816	feel	4
1174	feet	3
7345	felicity	2
6639	fight	2
4012	file	4
7625	files	1
5374	film	1
6256	finance	1
2817	find	3
5733	fiona	2
4342	fire	2
5577	firefly	2
4192	fix	4
5487	flipped	2
4193	follow	3
7454	foreign	1
6640	forget	2
7626	found	1
1887	fox	3
5508	foxmail	2
7627	fraiser	1
7628	frank	1
7629	frasier	1
1175	fray	1
5375	fred	1
6641	free	2
1176	friend	3
19	friends	22
5376	friendsfriends	2
3756	fringe	6
7630	fuck	1
7631	fucking	1
7455	full	2
1177	fun	4
7456	fund	1
5823	funny	2
4194	future	2
7632	fx	1
86	ga	7
7633	gabby	1
7634	gaby	1
7635	gag	1
3790	gaga	3
3375	gale	2
3757	game	5
4195	gang	2
2133	gardener	2
1178	gary	1
2662	gay	14
6257	general	1
2935	george	3
964	gg	16
499	gilmore	4
500	girl	24
6527	girlpretty	2
933	girls	13
5078	girlsmodern	2
7636	girlsthe	1
7637	girl我	1
4125	give	3
3497	glee	7
7638	gleen	1
7639	glenn	1
5343	global	2
1389	gloria	6
3554	gmail	2
7640	god	1
2881	golden	2
6642	gonna	1
1179	good	15
1180	goodbye	1
1181	goodnight	1
1182	google	4
7641	gossi	1
472	gossip	18
7642	gossipgirl	1
4196	government	3
2882	gp	2
324	grace	8
7643	grace最	1
1183	gray	2
6348	great	3
7644	greek	1
20	grey	7
4868	greys	2
7645	gril	1
6552	grimm	2
37	group	180
2481	guanglun	4
4519	guess	3
6643	guts	1
3934	guy	4
6644	guys	2
4869	half	5
690	han	11
7646	handle	1
7177	hank	2
159	hannah	2
6645	happen	2
2213	happy	6
4286	hard	2
421	hardison	2
7331	hart	2
7647	harvey	1
797	harvy	1
6646	hate	1
7648	hates	1
2818	hats	2
4870	hawaii	3
5324	hayes	2
2068	hbo	6
7649	hd	1
7650	hdc	1
4013	hdtv	2
2819	heart	3
4675	hell	4
1184	hero	3
5377	heroe	1
41	heroes	5
7651	hia	1
2482	hid	2
5209	high	2
1185	hill	6
929	himym	11
6258	history	2
2820	hit	2
1501	hodgins	2
5054	hold	3
2883	home	2
5643	homeland	5
1888	hope	6
7652	hoqiy	1
7653	horrible	1
4871	horror	4
2991	hot	5
1502	hotch	2
7654	hotmail	1
7655	hourby	1
3175	hours	2
21	house	9
22	housewives	6
1503	howard	5
6296	htm	3
473	html	20
7656	html中国	1
474	html生活	3
475	html破产	2
476	html美国	2
477	html行尸走肉	2
38	http	213
5776	hug	2
7657	hulu	1
4872	human	3
7658	humpy	1
7659	hunt	1
7660	hush	1
2497	hustle	2
2058	ian	2
2059	iansomerhalderchinahttp	2
5378	iask	1
5379	icoolen	1
7661	ics	1
6	id	8
4126	idea	4
5107	imdb	2
305	img3	163
1478	img5	9
7457	immediately	1
3450	index	2
2134	ing	4
7662	ing可以	1
4127	interest	3
4108	interns	1
2921	io	3
4109	ipad	3
771	iphone	3
7663	iptv	1
7664	isabel	1
5380	ishare	1
1504	isles	1
7665	issa	1
6718	item	1
4431	ivy	2
7666	izze	1
7667	izzie	1
87	jack	4
3935	james	3
1186	jane	4
7668	janice	1
1187	jason	3
1390	jay	5
4738	jc	2
6556	jefferson	1
7669	jennifer	1
2663	jenny	2
7670	jermy	1
7671	jess	1
6405	jessica	1
4220	jim	3
7672	jimi	1
804	jimmy	7
1505	jj	2
1860	jms	2
2821	job	3
4110	joe	2
4321	joey	4
1188	john	5
7673	johnny	1
7674	joke	1
7675	jomo	1
306	jpg	164
2664	jude	4
1189	jules	1
7676	julianna	1
6647	julie	2
6553	juliette	1
3634	jumpy	1
7376	jungle	2
3128	justified	3
6212	justin	3
3882	j第六	2
6399	kalinda	2
7677	kalus	1
478	kanmeiju	6
2649	karen	2
2175	kat	2
1190	kate	5
6777	katherine	2
6778	katherine他	1
1191	katie	4
4923	kb	2
7678	kc	1
3791	kelly	4
1192	kent	2
2822	ketchups	1
7679	kevin	1
6648	kid	2
6649	kids	2
7680	kill	1
3867	killer	3
5315	killing	2
7681	king	1
1506	kiss	3
46	kit	4
7682	kitty	1
3883	kk	2
3176	klaus	7
7683	klause	1
6779	kluas	1
7684	kmplayer	1
2823	knit	1
7685	kyle	1
3445	la	4
1193	ladies	2
3792	lady	2
7409	lame	2
47	lana	3
7686	lanree	1
7687	lanto	1
307	large	163
1194	las	2
1195	lauren	3
6259	law	3
6260	lecture	1
1889	lee	4
4077	legal	4
7688	legen	1
2714	legendary	2
7689	leo	1
623	leonard	8
2992	les	2
3695	lesbian	2
1196	leslie	3
7690	letz	1
7691	level	1
422	leverage	2
88	lexie	2
2936	lexis	2
1197	liars	3
3177	lick	1
1198	lie	7
5381	lietome	1
4111	life	3
5382	lightman	2
1199	lily	8
4128	line	2
858	link	2
4051	lip	2
7377	lipstick	2
3376	lisbon	2
3570	list	4
7692	liu	1
506	live	4
7693	lizzie	1
6650	ll	2
7694	lockheart	1
6105	logan	2
2715	lois	1
5601	lol	2
7695	loli	1
3178	long	3
3377	lorelei	1
7696	lori	1
7697	lorre	1
7698	lory	1
7332	los	2
1200	lose	2
89	lost	18
6651	lot	1
2922	lou	2
7699	louie	1
2504	louis	5
756	love	8
7700	loves	1
7701	ls	1
7702	lss	1
7346	lucas	2
7703	luck	1
6652	lucky	2
5653	lucy	3
1890	luke	2
7704	lumen	1
2923	luo	3
1201	lv	3
7705	lx	1
7706	lynette	1
237	lz	22
7707	lz我	1
4831	ma	2
7708	mac	1
1202	mad	5
1891	maddie	1
6653	made	3
1507	maggie	3
7709	major	1
3179	make	5
6654	making	2
4676	man	6
6261	management	1
1892	manny	4
7710	man我	1
7711	margulies	1
90	mark	5
1203	maroon	1
2824	marry	3
1204	mars	3
2993	marshall	3
7712	martin	1
2994	marvin	1
5383	mary	2
7370	mathilde	2
6780	matt	2
7713	matthew	1
5654	maw	4
1893	max	32
7714	max一直	1
7715	max建议	1
7716	max我	1
7717	max真的	1
6262	mba	1
7718	mbti	1
7719	mc	1
7302	mcbeal	2
7720	md	1
6263	medical	2
7458	medium	2
7721	meet	1
7722	meijku	1
3222	meiju	4
4897	meijubbs	3
7723	meijus	1
7724	meijutt	1
4343	melane	1
3663	men	5
5232	mentalist	3
7725	mentalistthe	1
91	meredith	3
7726	merry	1
5137	mess	2
23	met	9
7459	metal	1
2176	mf	6
7727	miami	1
1508	michael	5
2937	micheal	2
4563	michel	1
7728	mickey	1
4129	middle	2
2938	mike	7
3954	miler	2
6714	miles	2
7460	million	1
3037	mind	3
1509	minds	3
4873	mindy	3
2716	mini	1
7729	minister	1
3135	miranda	2
7730	mirro	1
7731	mirror	1
4112	miss	2
1510	missing	2
4669	mitchell	1
3180	mje	5
3181	mjenglish923	5
4014	mkv	3
4874	mob	4
479	modern	10
3786	molly	2
7732	mom	1
3182	mommy	2
7389	money	2
3687	monica	3
6715	monroe	2
1511	morgan	2
24	mother	8
7461	move	1
7462	moved	1
859	movie	7
7733	moy	1
4576	mp3	5
6226	mp4	2
7734	mq	1
3733	mr	3
2717	mrs	2
5196	ms	2
7735	mtime	1
6371	mtv	3
2718	murder	2
2884	murphy	2
6264	music	2
7736	myka	1
3133	mytvbyys	5
6363	n354253651	2
4700	n355701140	2
5253	n359472006	2
4386	n360135916	2
757	n360207984	2
3043	n360814979	2
5695	nana	1
7737	nancy	1
2719	nanny	3
423	nate	6
7347	nathan	2
6528	natural	2
2547	nazir	3
6207	nb	2
7738	nba	1
5325	nbc	3
7739	nb我	1
7740	nc	1
1205	ncis	6
7741	neal	1
7742	neighbors	1
480	net	10
7743	netflix	1
1206	news	4
5219	newsroom	3
7744	nicholas	1
6554	nick	3
507	night	4
7178	niki	2
1512	nikita	7
7413	niklaus	2
2060	nina	2
3558	nip	2
7745	nm	1
7746	nnd	1
5384	node	1
7747	nokia	1
3317	nolan	4
7748	nolan不过	1
7749	nolan我	1
3108	normal	3
4197	note	3
7750	notice	1
6265	nursing	1
1207	ny	4
7751	nyc	1
7752	oabt	1
7753	occident	1
6355	ocean	2
6266	office	4
1894	oleg	8
7754	olge	1
2515	oliver	3
7755	om	1
1847	omar	2
7756	omdsj	1
7757	oneyes	1
7758	online	1
3696	ooxx	2
6602	order	2
2720	org	2
7759	orgasm	1
5001	orz	2
7760	os	1
5020	ost	2
7348	oth	2
5261	owen	2
4875	owens	2
7761	oz	1
7762	o我	1
7763	p2p	1
1208	pains	2
424	paker	2
4221	pam	2
860	pan	2
3697	park	9
5193	parker	2
1209	parks	4
3635	part	4
3582	partner	4
3082	partners	4
4491	party	5
3378	patrick	3
1210	paul	2
5385	pb	2
3139	pc	2
1513	penny	6
5326	people	2
1514	percy	2
7764	perfect	1
4876	person	4
6267	personal	2
2825	personality	2
1211	pete	2
6082	peter	2
1515	phil	4
3536	phobe	2
6655	phoebe	3
4824	photo	3
7765	photogallery	1
2576	photos	5
2970	php	3
7766	pia	1
6178	pilot	2
7767	pk	1
1450	pla	2
3936	play	3
2968	plot	2
7768	pn	1
2429	po	2
7769	poi	1
6656	point	2
6268	policy	2
7770	porn	1
7771	porter	1
2331	pose	3
3318	possiblely	1
2939	post	5
2665	pp	2
3507	pps	6
4969	pptv	3
6159	practice	2
4198	president	1
5796	press	1
7772	preston	1
7773	prettier	1
1212	pretty	3
7774	preview	1
7775	prime	1
43	prison	4
7333	private	3
7776	productid	1
7334	project	2
160	ps	8
7777	psp	1
7778	pt	1
308	public	164
7779	puppy	1
7780	pur	1
6269	purpose	2
6657	put	2
4815	qaf	2
7781	qid	1
7782	qire123	1
640	qq	10
3884	queen	3
6092	queer	2
4520	question	2
4287	quinn	3
7783	qvod	1
1213	rachael	2
4288	rachel	3
4877	raising	5
1853	raj	2
3219	rap	2
1214	ray	2
5269	raymond	2
7211	read	3
3537	ready	1
4199	real	3
92	rebecca	2
7784	rec	1
7463	receive	1
2194	recreation	2
6080	reese	2
7785	ref	1
4200	registered	2
7786	reid	1
6491	rend	2
7787	renee	1
243	resort	6
2971	resource	4
7788	result	1
3112	revenge	6
2838	review	2
6716	revolution	2
1215	rice	2
1216	rick	4
5083	ripper	2
7789	rita	1
1516	rizzoli	1
7790	rj	1
1036	rm	2
7791	rmvb	1
7792	ro	1
3183	robin	4
5616	rock	2
7793	rocks	1
1217	rolling	2
4677	rome	2
2195	ron	2
698	room	4
6781	rose	2
7221	rosetti	1
2238	ross	4
7794	roth	1
3822	rp	2
416	rt	32
3136	rt好	2
508	rt我	2
7795	ruby	1
7796	ruby1	1
7797	rufus	1
7798	runway	1
1218	ryan	2
6782	s01	2
161	s01e01	2
4015	s03e01	2
1219	s1	4
7799	s10	1
1220	s2	3
4980	s2012	2
1221	s3	2
1222	s4	3
6608	s5	2
5270	s7	2
1223	s8	2
805	sabrina	3
7800	sad	1
1467	sage	3
2721	sally	2
1224	sam	3
7179	samantha	2
1517	sara	2
40	satc	2
509	saturday	2
1697	saul	3
1225	save	2
93	sayid	2
2531	sb	5
758	sc	3
1226	scene	3
6270	school	1
6271	science	1
759	sd	4
7801	se	1
3734	sean	3
2924	search	3
7802	season	1
5386	season1	2
5387	season2	1
5388	season3	1
5389	season4	1
5390	season5	2
2510	season7	1
4912	season9	2
1227	secret	4
7464	secure	1
7465	security	1
2885	seinfield	2
6123	serena	4
5036	serena还有	2
2722	series	3
3538	set	2
5884	sex	5
6106	sexy	2
5625	sg	2
7180	shaldon	2
3508	shameless	8
7803	shameless我	1
1228	shane	2
94	shannon	2
691	share	5
861	shareid	2
4577	sharewithu	1
4521	sheldon	5
7804	shemy	1
95	shepherd	1
96	shepherdlost	1
5271	sherlock	2
7805	shi	1
6145	shield	2
7147	shit	2
6658	shoot	1
7806	shooter	1
6297	shop	1
1229	short	3
3226	shot	3
3539	shots	1
2886	show	6
6659	shows	2
6406	showtime	3
309	shtml	31
4387	shtml破产	2
760	shtml绯闻	5
7807	silk	1
4770	sina	4
7808	single	1
7809	sire	1
325	sis	1
3227	sister	4
5272	sisters	2
7810	sit	1
2723	sitcom	2
3833	site	3
6660	situation	2
7811	skies	1
4487	skin	2
1230	skins	4
1231	sleep	4
4113	sloan	2
2724	small	2
1232	smallville	3
2725	smart	3
4390	smash	2
510	snl	3
7812	snow	1
3540	social	2
2666	soeur	2
2995	sofia	2
7813	soft	1
7814	sogou	1
310	sohu	50
326	son	3
4344	song	2
7815	sonic	1
1233	sookie	2
425	sophie	7
6723	sopranos	2
7816	sorrow	1
7817	soul	1
2826	sound	1
5231	south	3
7818	special	1
6298	spm	2
2430	spn	3
7819	spooks	1
5096	sps	1
7820	sr	1
5391	standard	2
2726	start	10
7821	starz	1
97	stefan	9
6783	stefankatherine	1
7822	stefan后来	1
7823	stefen	1
7824	stephan	1
2239	stephen	3
1234	steve	2
3993	steven	2
6661	sth	1
2827	stop	2
3184	story	5
2599	street	2
7825	stripper	1
6662	stuff	1
7826	stupid	1
7827	style	1
862	subject	9
7828	suck	1
6663	sucks	1
3483	sugest	2
5513	suit	2
798	suits	4
7118	sumi	1
1235	summer	2
1236	sun	2
7829	sunny	1
7830	super	1
7831	supernatural	1
4642	supernature	2
1237	support	3
7832	sura	1
5266	surface	3
3053	susan	4
934	sweet	3
7833	sweets	1
692	swf	2
4878	switched	2
2597	sybil	3
4345	sylvia	1
3144	ta	1
2828	talk	5
5696	tamara	1
6299	taobao	3
7834	tate	1
7835	taylor	1
7836	tb	1
311	tbbt	23
7837	tbbt就	1
7838	tc	1
2829	team	2
4043	ted	3
4201	ten	2
3379	teresa	1
7410	terrorist	2
25	theory	7
481	theoryhttp	2
5108	theroy	2
7839	thick	1
1238	things	2
4114	thomas	4
4578	thread	1
48	thredson	2
3758	throne	2
5109	thrones	3
5502	thx	2
3121	tianya	2
7840	tieba	1
2887	ties	1
7841	tim	1
1239	time	5
7842	tina	1
1240	title	2
863	tlf	2
1451	tm	3
1781	tmd	3
7843	tn	1
3185	told	2
1241	tom	2
4654	tommy	1
6566	tonight	2
7844	tony	1
5617	top	3
7845	top1	1
4834	top3	3
312	topic	171
5392	topics	1
7846	torrentz	1
2163	touch	2
1242	tree	7
1243	trouble	2
1244	true	3
5393	trump	1
7466	trunk	1
4202	trust	2
7847	ttmeiju	1
7848	tudou	1
3559	tup	1
313	tv	50
5210	tvb	3
4689	tvd	4
7849	tvguide	1
6141	tvt	2
6070	twd	2
7850	twenty	1
5738	tyler	2
7851	t我	1
7852	t有	1
1245	ugly	2
5394	uglybetty	1
864	uk	4
7853	uncle	1
3636	uphill	1
7854	ur	1
4006	urie	2
3186	url	3
5247	usa	2
6300	user	2
7855	utf8	1
7856	utorrent	1
2830	vagina	2
482	vampire	7
7857	vd	1
4203	ve	2
6179	veep	2
1246	vegas	2
5395	veido	1
1247	veronica	2
3281	verycd	2
4204	vice	2
4648	victoria	2
4498	video	5
314	view	166
6301	vip	2
6664	virgin	1
806	virginia	4
7212	vod	2
7335	voice	2
7858	vp	1
693	vrs	2
2839	vw	3
7859	v你	1
2269	wag	2
7860	wait	1
6603	waiting	2
7164	waldo	1
6614	walk	2
1248	walker	3
483	walking	8
2600	wall	2
7165	wally	2
6122	walt	2
7861	walter	1
2969	warehouse	2
7862	warm	1
7863	watch	1
4115	watching	2
7864	ways	1
7865	wb	1
6217	wc	2
7866	wd	1
2831	wear	1
7867	weekly	1
2061	weibo	8
5885	west	2
1249	white	6
7868	widget	1
1250	wife	8
7869	wife我	1
2727	wiki	2
2728	wikipedia	2
7870	wilson	1
7871	win	1
1251	winehouse	2
865	wire	5
4615	woo	1
4173	word	3
4116	work	2
2832	working	3
1252	world	3
6665	worried	2
4205	worry	2
3187	wouldn	2
3541	wrestle	1
6333	wtf	2
39	www	64
4016	x264	2
6586	xiami	2
5486	xingshizouroudisanji	2
2608	xoxo	6
694	xuid	3
3237	xx	2
7181	xxoo	3
2513	xxx	2
7872	xxxx	1
7873	xy	1
7874	yahoo	1
7875	yang	1
7876	ydy	1
7877	yeah	1
7878	year	1
7879	yo	1
761	york	2
4649	youku	4
2294	youtube	2
7880	yp	1
7881	ypm	1
762	yy	5
2972	yyets	4
1518	zack	2
7882	zdmzg	1
7883	ziva	1
4522	zlrs11h	1
7884	zoe	1
4046	zoey	2
7885	zq	1
7886	一一	1
7887	一一列举	1
6334	一万遍	2
7888	一上	1
7889	一下同	1
3664	一下子	8
7890	一下我	1
7891	一下楼主	1
3571	一下绝望	2
7892	一下这个	1
2996	一不小心	4
3599	一丝	3
4162	一两	3
3286	一两个	2
7893	一两年	1
5396	一个个	4
1519	一个天	2
7894	一个我	1
4120	一个月	3
7895	一个点	1
5571	一二	2
7896	一些对于	1
5886	一人	2
7897	一代	1
7898	一代人	1
3380	一件	5
1855	一份	5
2667	一伙	2
98	一会	2
7899	一会儿	1
1825	一位	7
3102	一八	3
1520	一共	3
708	一再	3
7900	一出	1
3688	一出场	2
6532	一击	2
3600	一刀	3
2332	一分	2
7901	一分钟	1
7902	一切都是	1
836	一到	5
3955	一刻	3
7903	一剧	1
3793	一副	6
674	一半	4
7904	一双	1
2136	一发	5
